SaleID,Date,Branch,Category,Product,Quantity,UnitPrice,TotalSales,PaymentMethod
53137,3/2/1996,nakuru,groceries,Service,2,,,M-Pesa
53118,31-01-1988, Kisumu ,Household,Detail,1,,,Cash
52267,1/3/2025,,Beverages,See,20,1000,20000,Cash
52161,4/3/2026,,Household,Ok,,,,Card
52350,9/3/2014,nakuru,groceries,Foreign,10,250,2500,Card
51300,3/20/2025, Kisumu ,Personal Care,Hot,5,10000,50000,M-Pesa
50580,1/14/2025,,Personal Care,Father,5,2000,10000,Card
52989,10/11/2025,,Household,Tree,20,1000,20000,M-Pesa
50664,5/3/2026,,Household,Short,,2000,,Cash
50823,25-06-1974,,Beverages,Whose,20,50,1000,Cash
50865,11/9/2006,Mombasa,Household,Hold,1,1000,1000,M-Pesa
51169,12/2/2024,Nairobi,Groceries,Series,10,50,500,Card
50311,10/7/2016,,groceries,Since,10,,,cash
53597,18-10-1993,,Household,Sit,5,100,500,cash
51094,4/11/2026,Nairobi,Snacks,Age,2,100,200,Cash
53425,12/5/2025, Kisumu ,Groceries,Church,1,1000,1000,Cash
53488,14-10-2005,nakuru,Beverages,Glass,,50,,M-Pesa
50385,6/18/2025,,Groceries,Attack,20,10000,200000,M-Pesa
50356,17-08-1980,,Beverages,Peace,10,50,500,Cash
51575,30-11-1994, Kisumu ,Personal Care,Agent,20,,,M-Pesa
52065,7/9/1974,,groceries,Near,2,2000,4000,Card
51963,2/11/2018,,Snacks,Miss,50,10000,500000,M-Pesa
53354,17-02-2017,,Personal Care,Bed,50,,,M-Pesa
52641,1/11/2025,Mombasa,Household,Institution,10,100,1000,M-Pesa
50343,23-08-1995,,Groceries,Whom,5,100,500,M-Pesa
53079,26-04-2019,,Household,Police,2,100,200,M-Pesa
53744,4/9/2015,,Snacks,Same,10,250,2500,M-Pesa
52735,17-09-2014,Nairobi,Household,Knowledge,20,500,10000,M-Pesa
51160,5/16/2026,Nairobi,Beverages,Many,1,1000,1000,Card
50617,2/11/2013,nakuru,Personal Care,Ten,10,250,2500,cash
52388,12/11/1988,Nairobi,Groceries,Chance,5,1000,5000,cash
50632,30-01-1983,nakuru,groceries,Land,,500,,cash
53650,7/12/1984,,Snacks,Hold,10,50,500,Card
53493,11/10/2024,,Beverages,Close,50,2000,100000,M-Pesa
52329,8/22/2024,Mombasa,Beverages,Follow,5,10000,50000,cash
52980,5/12/2019,Nairobi,Beverages,Letter,20,50,1000,Cash
50549,5/10/1981,Nairobi,Household,Plant,10,100,1000,Card
50331,1/7/2018,,groceries,View,50,50,2500,M-Pesa
50213,4/24/2025,,groceries,Put,5,10000,50000,cash
50275,27-01-1970,,groceries,Its,10,50,500,Cash
53434,17-10-1987,,Beverages,Chair,5,50,250,M-Pesa
53527,28-05-1991,Nairobi,groceries,Class,5,,,Cash
51983,12/10/2024,Mombasa,Groceries,Along,10,100,1000,Cash
50785,5/18/2026,,groceries,Size,1,1000,1000,M-Pesa
51995,6/24/2024,Mombasa,Household,Stock,2,10000,20000,Cash
53433,2/7/2002,Nairobi,Beverages,Teach,2,,,Card
51558,30-07-1984,Nairobi,Groceries,Word,1,50,50,cash
52409,3/11/2026,,Snacks,Order,20,500,10000,Cash
50225,6/1/2025,Mombasa,groceries,That,50,,,M-Pesa
50360,9/4/2025,,Groceries,Color,10,1000,10000,Cash
50199,23-10-2019,,Snacks,Fight,10,50,500,M-Pesa
50806,9/30/2024,Nairobi,Personal Care,Meeting,20,250,5000,M-Pesa
51316,29-05-2003,Mombasa,Snacks,Development,20,2000,40000,Card
53517,9/22/2025,,Household,She,20,,,cash
53431,11/5/2025,nakuru,Personal Care,Those,2,1000,2000,M-Pesa
52130,1/7/2022,,Personal Care,Forward,,250,,Card
51520,5/17/2025,nakuru,groceries,Staff,,50,,Card
50062,7/4/2024, Kisumu ,Household,Western,,,,Card
51579,26-01-2020, Kisumu ,Groceries,Perhaps,10,500,5000,M-Pesa
52048,4/23/2026,Mombasa,Snacks,Name,50,10000,500000,Card
53087,6/8/2026,nakuru,Groceries,Education,20,100,2000,cash
51047,18-04-1979,Mombasa,Personal Care,Rather,20,2000,40000,Cash
51635,1/18/2025,,Personal Care,Stage,2,2000,4000,cash
53314,11/27/2024,,Household,On,,2000,,M-Pesa
51793,2/15/2026,Nairobi,Household,Where,,100,,Cash
52674,11/25/2025,,Household,Training,,50,,cash
50031,31-01-2015,,Groceries,Box,,2000,,M-Pesa
50050,22-02-2008,nakuru,Personal Care,Animal,2,,,Cash
52354,13-08-1974,nakuru,Household,Up,,250,,M-Pesa
51492,30-12-2009, Kisumu ,Household,Who,20,100,2000,cash
52322,6/10/1980,,Groceries,Mother,50,500,25000,cash
53228,4/1/1987,,Snacks,Do,20,1000,20000,M-Pesa
50936,8/10/2025,nakuru,Personal Care,Popular,,100,,Card
53595,26-01-1978,Mombasa,Snacks,Thus,2,,,cash
53098,11/22/2025,Mombasa,Groceries,Role,50,50,2500,M-Pesa
50894,3/5/2026,Mombasa,Snacks,Maintain,2,500,1000,Cash
50002,10/14/2025,,Snacks,Particular,20,100,2000,cash
53182,21-12-2017,,groceries,Fine,20,100,2000,cash
50666,26-11-2020,,groceries,Bill,1,,,Cash
52417,22-01-1992,Nairobi,Groceries,My,10,500,5000,cash
52333,9/3/2025,Mombasa,Beverages,Store,,100,,Card
52875,24-04-1970,,Groceries,Difficult,20,500,10000,Card
53033,7/8/2025,,Snacks,Stop,2,10000,20000,cash
51952,2/9/2025,Mombasa,Household,Somebody,1,,,Card
50273,4/8/2025,Mombasa,Household,Kind,10,500,5000,Cash
53352,3/9/2026,,Household,Deal,2,250,500,Card
50904,24-03-2010,Mombasa,Beverages,New,50,1000,50000,Card
50495,11/17/2025,Nairobi,Groceries,Chance,50,500,25000,M-Pesa
51241,13-11-2005,,Beverages,Weight,2,1000,2000,cash
52274,6/15/2026, Kisumu ,Household,Network,2,10000,20000,Cash
53216,8/19/2024, Kisumu ,Personal Care,Suffer,2,10000,20000,Card
51678,12/9/2005, Kisumu ,Snacks,Sister,5,500,2500,M-Pesa
52714,28-03-1986,,Personal Care,Buy,,10000,,M-Pesa
50563,3/4/2026, Kisumu ,Snacks,Seek,,2000,,cash
51889,8/16/2024,Mombasa,Snacks,Population,20,,,cash
53390,26-09-1993, Kisumu ,Snacks,Forget,5,10000,50000,Cash
53457,6/8/2026,Mombasa,Beverages,Hospital,1,50,50,Cash
53583,4/13/2026,nakuru,Household,Produce,50,2000,100000,cash
50083,6/12/2025,nakuru,Beverages,Attorney,5,2000,10000,Cash
51325,15-08-2008,Nairobi,Personal Care,Between,,500,,Cash
53884,9/17/2024,Mombasa,Groceries,Congress,5,50,250,cash
52040,3/15/2025, Kisumu ,Beverages,Six,10,50,500,M-Pesa
52496,5/14/2026,,Household,May,5,,,Cash
53115,1/19/2025,Mombasa,groceries,Material,1,1000,1000,M-Pesa
52314,31-10-2007,Nairobi,Groceries,Head,5,100,500,M-Pesa
50838,23-07-2019,nakuru,Beverages,Theory,5,2000,10000,M-Pesa
53802,11/2/2004,Mombasa,Household,Newspaper,5,1000,5000,Card
53002,2/18/2025,Mombasa,Personal Care,Line,50,,,cash
53523,10/16/2024,,groceries,Physical,2,500,1000,M-Pesa
52393,8/2/2019,Mombasa,Personal Care,Major,2,2000,4000,cash
52656,1/4/2025,Nairobi,Household,Room,50,2000,100000,Card
53440,8/31/2024,Nairobi,groceries,Out,1,250,250,M-Pesa
52058,9/9/1988,nakuru,Personal Care,Could,10,10000,100000,M-Pesa
51829,28-07-1977, Kisumu ,Beverages,Minute,5,500,2500,cash
52413,7/5/1997,Nairobi,Household,Then,10,50,500,M-Pesa
52441,4/2/2026,,Household,Above,50,50,2500,cash
50036,1/9/2001,,Personal Care,Their,1,500,500,M-Pesa
50503,15-09-2001,Mombasa,Household,Under,10,250,2500,cash
53874,12/11/2024,,groceries,Sometimes,5,100,500,Cash
51562,28-04-2013,nakuru,Household,Single,5,,,M-Pesa
52909,10/19/2025, Kisumu ,Beverages,More,5,100,500,cash
50189,7/25/2024,Mombasa,Household,Radio,50,,,Cash
50183,2/15/2026,Mombasa,groceries,Deep,20,1000,20000,Cash
52293,17-11-2011,,Beverages,Talk,5,100,500,Card
50385,8/15/2024,Nairobi,groceries,Not,10,250,2500,M-Pesa
53051,12/31/2025, Kisumu ,Groceries,Travel,2,50,100,Card
52684,11/30/2025,,Personal Care,Several,50,250,12500,Card
53091,6/10/2025,Mombasa,Household,Area,10,50,500,cash
52442,4/23/2025,,Household,Parent,10,1000,10000,cash
53236,3/3/2007,Nairobi,groceries,Course,1,10000,10000,Cash
53825,2/14/2026, Kisumu ,Groceries,Home,1,100,100,cash
50704,8/15/2025, Kisumu ,Personal Care,Price,20,500,10000,M-Pesa
52468,19-04-2020,Nairobi,Groceries,Wrong,10,1000,10000,Card
53398,12/9/1999,nakuru,Beverages,Shoulder,5,500,2500,Card
50666,1/25/2026,nakuru,Groceries,Stay,2,1000,2000,M-Pesa
52389,9/2/2025, Kisumu ,Personal Care,When,1,500,500,M-Pesa
51687,23-11-2002,Nairobi,Household,Local,,50,,M-Pesa
53890,19-04-1989,Mombasa,Household,Republican,1,500,500,Card
53505,4/2/2010, Kisumu ,Groceries,Usually,,50,,cash
50471,9/1/2025,,Beverages,Hotel,,50,,Cash
53784,5/17/2026,,Groceries,Decision,10,10000,100000,cash
50983,2/19/2026, Kisumu ,Personal Care,Build,,,,Card
53348,3/1/1972,Nairobi,Beverages,Need,10,500,5000,Card
53545,18-08-1983,nakuru,Personal Care,Food,50,2000,100000,Card
52077,18-10-2004, Kisumu ,Personal Care,Shoulder,20,10000,200000,Cash
53826,7/25/2024,,groceries,Itself,10,250,2500,M-Pesa
53724,12/9/2024, Kisumu ,Beverages,Produce,2,,,M-Pesa
50012,2/4/2003,,Personal Care,Attention,50,1000,50000,M-Pesa
51890,6/29/2024,Mombasa,groceries,Data,50,50,2500,Cash
53812,23-06-2012,,Personal Care,Agent,10,250,2500,cash
53049,8/3/1976,,Groceries,Eye,20,50,1000,M-Pesa
51007,8/27/2025,nakuru,Snacks,Quickly,10,10000,100000,M-Pesa
53575,10/1/2025,Nairobi,Personal Care,War,2,100,200,Card
51053,1/12/2025,,Personal Care,Record,5,2000,10000,cash
53120,2/20/2026,Mombasa,Household,High,1,1000,1000,Cash
51610,30-11-2001,Nairobi,groceries,Answer,2,2000,4000,Cash
50720,11/20/2024,Mombasa,Beverages,Any,5,10000,50000,Cash
50972,9/5/2024, Kisumu ,Groceries,Seven,20,500,10000,M-Pesa
50999,26-05-1997,nakuru,Groceries,Career,5,500,2500,Cash
50551,6/4/2026,Mombasa,Household,Officer,,10000,,M-Pesa
52407,12/24/2025,Nairobi,Snacks,Young,20,2000,40000,Card
52313,6/4/2026,nakuru,Household,Picture,50,,,cash
50174,4/12/2025, Kisumu ,Household,Eight,,100,,M-Pesa
53333,1/10/2019,,Personal Care,Major,5,500,2500,Card
53978,16-06-2001,,Snacks,Serve,50,10000,500000,cash
52560,8/25/2025, Kisumu ,groceries,Goal,20,10000,200000,cash
52873,1/2/1980,nakuru,groceries,Second,20,250,5000,M-Pesa
51667,10/6/1972, Kisumu ,groceries,Building,10,1000,10000,cash
50234,9/28/2025,Mombasa,Personal Care,Movement,1,2000,2000,M-Pesa
50778,1/2/2025,,Groceries,Star,50,500,25000,Card
52245,19-02-2026,nakuru,Snacks,Behavior,,100,,cash
51432,1/4/2017,Mombasa,Household,Sometimes,20,10000,200000,Card
53060,3/25/2025,nakuru,Household,Car,2,,,M-Pesa
50659,12/1/2015, Kisumu ,groceries,Republican,2,2000,4000,cash
51823,28-09-1989,nakuru,groceries,Majority,10,10000,100000,Cash
51941,9/26/2024,,Groceries,Girl,,100,,Card
53408,12/26/2024,Mombasa,Household,Kind,1,,,Card
53398,2/24/2025,nakuru,Snacks,While,1,10000,10000,Card
50381,3/1/1982,,Personal Care,Concern,2,10000,20000,M-Pesa
50326,31-07-2015,Mombasa,Beverages,Memory,5,50,250,M-Pesa
51643,9/2/2001, Kisumu ,groceries,Bar,,100,,Card
51043,12/27/2024,,Household,Generation,2,100,200,M-Pesa
50156,10/22/2025,,Personal Care,Adult,,250,,cash
52716,9/30/2025,,Household,Head,10,50,500,M-Pesa
52043,5/21/2025,Nairobi,Beverages,Return,5,250,1250,Cash
52585,10/3/1990,nakuru,groceries,Account,10,100,1000,M-Pesa
50560,5/28/2025, Kisumu ,Groceries,Decade,20,50,1000,Cash
51651,19-01-1987,Mombasa,Household,Suddenly,,2000,,M-Pesa
51853,27-07-1987,nakuru,Personal Care,Air,2,50,100,Cash
50685,12/24/2025,nakuru,Snacks,Blood,2,10000,20000,Card
52768,25-09-1986, Kisumu ,Personal Care,Note,,2000,,M-Pesa
52387,4/5/1972,,Groceries,Mission,,50,,Card
50450,10/23/2025,Nairobi,Household,Before,,,,Card
53765,7/14/2024,,Household,Choose,50,2000,100000,Cash
50654,4/11/2007, Kisumu ,Household,Company,10,,,Card
51233,1/1/2025,,Groceries,Fall,1,1000,1000,Cash
53630,19-05-1988, Kisumu ,groceries,Hospital,5,1000,5000,M-Pesa
50763,3/3/2026,Mombasa,Beverages,Brother,1,2000,2000,Card
51030,6/6/1981,Nairobi,Household,Night,10,500,5000,cash
53785,4/23/2026,,groceries,Billion,,1000,,M-Pesa
53343,30-04-1976,,Snacks,Figure,20,100,2000,M-Pesa
51402,12/4/2008,nakuru,Snacks,Black,2,2000,4000,Cash
50206,13-02-2025,nakuru,Groceries,New,1,500,500,Cash
50525,22-12-1978,Nairobi,Beverages,Adult,50,10000,500000,cash
50361,31-05-1973, Kisumu ,Beverages,Police,5,50,250,M-Pesa
51235,4/6/1999,,Household,Network,1,,,Card
51440,3/13/2026,,Groceries,Yeah,50,2000,100000,cash
50374,4/18/2025, Kisumu ,Household,Music,1,250,250,Cash
52490,12/4/2017,,Beverages,Check,5,250,1250,cash
51623,18-03-1977,Nairobi,Personal Care,Team,50,1000,50000,M-Pesa
52649,3/9/1995, Kisumu ,Groceries,Always,5,50,250,M-Pesa
53391,6/11/1993,Mombasa,Groceries,Party,2,100,200,Card
51820,7/11/1970,Mombasa,Groceries,Piece,20,500,10000,Cash
51740,20-12-2016,,Groceries,Also,,10000,,Card
53213,27-03-2022,,Household,Into,20,100,2000,Card
52290,1/17/2026,,Snacks,Fire,,10000,,cash
51154,8/16/2024,nakuru,Snacks,Oil,2,10000,20000,cash
52623,4/4/2026,Mombasa,Household,Wonder,5,1000,5000,cash
52252,1/4/2026,Mombasa,Personal Care,Include,,250,,Card
50020,23-04-2018,Nairobi,Beverages,Ability,10,2000,20000,Cash
53933,4/15/2026,Nairobi,Groceries,Ball,20,50,1000,Cash
53969,9/3/2025,,Groceries,Reality,20,100,2000,Card
50054,23-04-1990,Nairobi,groceries,And,5,2000,10000,cash
50704,4/3/2026,,Household,Time,20,500,10000,cash
50665,5/21/2026,nakuru,Beverages,Cell,,500,,Card
52841,22-01-2006, Kisumu ,Groceries,Bit,10,1000,10000,Cash
53270,25-09-1989, Kisumu ,Beverages,Surface,10,,,Cash
50756,5/18/2026,,Personal Care,Kind,5,2000,10000,M-Pesa
53654,11/23/2024, Kisumu ,Snacks,Various,50,250,12500,Card
51859,30-09-1979,,Household,Note,20,50,1000,Card
50467,22-07-2004,Nairobi,Personal Care,Western,5,250,1250,cash
50793,12/9/2025,Mombasa,Household,Computer,20,100,2000,cash
50522,12/3/2024,Nairobi,Household,Son,5,1000,5000,Cash
51771,9/23/2025, Kisumu ,Beverages,Describe,50,500,25000,Cash
53023,4/3/2025, Kisumu ,Personal Care,Beautiful,50,,,cash
51748,4/16/2026, Kisumu ,Snacks,Game,,1000,,Cash
50431,12/24/2024, Kisumu ,groceries,Hundred,20,250,5000,Card
51394,15-01-2017,Mombasa,Personal Care,Threat,20,500,10000,Card
51473,9/4/2025, Kisumu ,groceries,More,1,,,cash
53952,6/26/2025, Kisumu ,Household,Keep,20,50,1000,cash
53130,5/31/2026,Mombasa,Household,Call,2,10000,20000,Card
53296,3/26/2025,Nairobi,Household,Perhaps,10,,,cash
50607,3/30/2025,Nairobi,groceries,Require,1,100,100,M-Pesa
50619,4/20/2026,Mombasa,groceries,Usually,2,1000,2000,M-Pesa
50942,13-09-2016, Kisumu ,Snacks,Share,1,10000,10000,M-Pesa
52491,18-03-2014, Kisumu ,Snacks,Candidate,10,10000,100000,Card
50257,4/12/2012,Mombasa,Beverages,Mind,1,50,50,M-Pesa
53844,9/10/2023,Nairobi,Snacks,Commercial,5,250,1250,M-Pesa
52925,2/5/2023,Mombasa,Groceries,Risk,2,2000,4000,M-Pesa
53896,4/8/2013, Kisumu ,Household,His,2,250,500,Card
53095,10/26/2025,Nairobi,Household,Himself,10,,,cash
52139,7/21/2025,Mombasa,Groceries,Could,20,1000,20000,cash
52407,10/9/2024,Mombasa,Snacks,Method,,250,,Card
51570,9/28/2025,Nairobi,Household,Recently,,10000,,Card
51102,27-09-2024,Mombasa,Household,Very,50,250,12500,Card
51331,3/7/1997,nakuru,Snacks,Most,5,100,500,Card
50227,8/24/2025,Mombasa,Household,Who,20,100,2000,cash
51357,27-04-2006,Mombasa,groceries,Probably,,500,,M-Pesa
53731,15-09-1971,,Snacks,Lead,10,2000,20000,cash
52622,22-09-1988,Mombasa,Personal Care,Traditional,5,2000,10000,Card
50040,10/25/2025, Kisumu ,Snacks,Family,2,250,500,M-Pesa
50806,19-02-1983, Kisumu ,Personal Care,Behavior,1,10000,10000,cash
52039,6/3/2011,Mombasa,Beverages,Accept,5,100,500,M-Pesa
52998,11/6/1993,Nairobi,Beverages,City,20,2000,40000,Card
53546,9/25/2025,,Household,Issue,2,100,200,cash
53010,1/18/2025,,Household,Dream,1,50,50,Cash
51876,7/2/2024,Nairobi,Household,Lot,50,100,5000,M-Pesa
52333,14-06-1995, Kisumu ,Personal Care,Economy,20,,,cash
51716,3/23/2025, Kisumu ,Snacks,Trouble,20,500,10000,M-Pesa
51901,6/2/2026,Mombasa,groceries,Kind,,100,,M-Pesa
52525,3/16/2026,,Snacks,Possible,20,2000,40000,M-Pesa
50008,25-05-2023, Kisumu ,Beverages,Difficult,50,250,12500,M-Pesa
53634,7/19/2024,Mombasa,Beverages,Do,5,100,500,cash
51277,15-07-1994,Mombasa,Beverages,Rich,2,1000,2000,cash
51310,2/22/2025,Mombasa,Groceries,Peace,20,10000,200000,Cash
53071,7/7/2024,Mombasa,Beverages,Actually,50,100,5000,Card
53685,8/27/2024,Mombasa,groceries,But,20,50,1000,Cash
50839,28-02-1972,Mombasa,groceries,Garden,,10000,,M-Pesa
52345,9/11/2000,,Groceries,Rate,2,50,100,Card
50862,11/20/2024,Nairobi,Snacks,Provide,20,1000,20000,Cash
52250,8/21/2024, Kisumu ,groceries,Standard,5,250,1250,Cash
53444,7/25/2024,,Household,In,20,1000,20000,M-Pesa
50344,1/7/2026, Kisumu ,groceries,Employee,2,10000,20000,cash
51895,4/7/2026, Kisumu ,Snacks,Store,,2000,,cash
51945,10/2/2024,,Beverages,Notice,,10000,,cash
51619,8/19/2024,Mombasa,Snacks,Rate,50,500,25000,Card
52102,3/30/2026,nakuru,Groceries,However,20,,,cash
53293,6/25/2024,Mombasa,Snacks,Alone,2,2000,4000,Cash
52160,9/7/2024,,Beverages,Onto,20,100,2000,Cash
53772,20-01-1994,Mombasa,Personal Care,Believe,50,100,5000,M-Pesa
51188,10/10/1971,,Personal Care,Executive,5,1000,5000,Card
51339,9/14/2024,Mombasa,Personal Care,Station,,2000,,M-Pesa
52890,13-02-1994, Kisumu ,Beverages,Picture,5,100,500,cash
51535,12/31/2025, Kisumu ,Groceries,Thus,5,2000,10000,cash
52797,3/7/2014,,groceries,Consider,,250,,Cash
52626,11/9/2024,,Beverages,Everybody,50,100,5000,Cash
50311,5/25/2025,,Snacks,Gun,,,,cash
50414,10/8/2024, Kisumu ,Groceries,Charge,50,1000,50000,Cash
51912,6/5/2026,nakuru,Beverages,Capital,10,2000,20000,Cash
51581,2/27/2026, Kisumu ,groceries,Season,10,,,M-Pesa
52496,26-03-1978,,groceries,Gas,2,100,200,cash
50341,17-01-1988, Kisumu ,groceries,Per,10,1000,10000,M-Pesa
50779,8/14/2024,Mombasa,Beverages,White,5,10000,50000,M-Pesa
50073,10/4/2007,,Snacks,Special,1,2000,2000,M-Pesa
50143,20-10-2021,nakuru,Beverages,Offer,1,100,100,M-Pesa
53068,10/31/2025,Mombasa,groceries,Front,50,1000,50000,cash
52430,11/11/2005,,Household,Available,20,250,5000,Cash
50592,21-09-2006, Kisumu ,Groceries,Sometimes,5,100,500,Cash
52993,19-10-1989,,Groceries,Police,10,500,5000,Card
51778,16-07-2013,Mombasa,Groceries,Tonight,10,,,Cash
52900,21-08-2005,nakuru,Beverages,Cost,1,100,100,M-Pesa
53320,2/3/2026,Nairobi,Beverages,Truth,10,2000,20000,Cash
52369,11/11/2009,,Beverages,Picture,1,100,100,cash
50240,5/27/2026,,groceries,Page,50,100,5000,Cash
52781,29-04-2004,nakuru,Household,South,,500,,cash
51145,16-01-1988,Nairobi,Snacks,Detail,50,250,12500,cash
53924,5/11/1986,,Personal Care,Tell,50,500,25000,Cash
52986,7/9/1992,,Household,Care,10,100,1000,cash
52039,4/3/2009, Kisumu ,Personal Care,Food,10,1000,10000,M-Pesa
51453,13-10-1984,Nairobi,groceries,Indeed,1,250,250,Cash
50514,7/1/2025,nakuru,Personal Care,Detail,,1000,,M-Pesa
52141,1/1/1984,Mombasa,Beverages,Sea,1,250,250,cash
51857,7/11/1981,Mombasa,Household,Plant,1,250,250,M-Pesa
50639,6/20/2026,,groceries,Sometimes,10,,,Card
52426,7/28/2025,Nairobi,Groceries,Federal,5,50,250,Card
53991,6/14/2025,,Groceries,Society,,500,,cash
50675,7/2/2024,Nairobi,Snacks,Action,50,1000,50000,M-Pesa
52512,14-01-1990,,Beverages,Event,10,50,500,M-Pesa
53319,11/19/2024,Mombasa,Groceries,Deep,20,100,2000,Cash
50478,6/9/2021, Kisumu ,Groceries,Sit,10,10000,100000,Cash
52478,7/28/2024,,Snacks,Various,5,10000,50000,Cash
53411,3/14/2025,Nairobi,Groceries,Coach,10,10000,100000,Card
50053,9/2/2025,,groceries,Treatment,20,10000,200000,Card
50980,8/5/2024,,groceries,Mouth,1,250,250,Card
50973,5/26/2025,Mombasa,Snacks,Open,2,1000,2000,M-Pesa
52301,10/2/2024, Kisumu ,Beverages,Local,20,2000,40000,M-Pesa
50046,7/1/2005,nakuru,Beverages,Pass,10,100,1000,Card
53910,13-03-1984,,Beverages,Three,20,2000,40000,M-Pesa
50598,1/26/2025,Mombasa,Snacks,Inside,10,2000,20000,Card
53067,1/2/2025,Nairobi,Beverages,Market,5,100,500,Card
53301,4/16/2025, Kisumu ,Snacks,Music,1,,,Cash
50027,23-06-1983,nakuru,Beverages,Save,2,500,1000,Cash
52700,12/3/2007, Kisumu ,Groceries,Member,,250,,M-Pesa
52916,7/1/2024,,Beverages,Upon,5,500,2500,Card
52720,12/3/2014,Mombasa,Personal Care,Instead,10,500,5000,Cash
53659,4/12/2024,Mombasa,Groceries,Analysis,,50,,Cash
50280,1/20/2026,,Snacks,Reduce,20,1000,20000,Card
51409,10/18/2025,,Beverages,Difficult,2,50,100,M-Pesa
52883,7/23/2024,Nairobi,Personal Care,Between,50,50,2500,M-Pesa
52736,14-04-1976,Nairobi,Snacks,Once,1,,,M-Pesa
53759,10/2/1975,nakuru,Snacks,Hour,2,100,200,cash
53010,3/6/2025,Mombasa,Household,War,20,250,5000,Card
51023,12/9/2025,,Beverages,Economy,,500,,M-Pesa
52193,27-01-2001,Mombasa,Groceries,Business,2,500,1000,M-Pesa
50519,10/21/2024,,Groceries,Recently,5,50,250,Card
52882,12/28/2025,nakuru,Household,Whom,2,,,cash
50119,6/2/2025, Kisumu ,Snacks,Could,1,50,50,cash
50293,6/15/2026,,groceries,Best,1,10000,10000,Card
53166,1/4/2025,,Groceries,Whether,2,100,200,M-Pesa
52408,7/22/2025, Kisumu ,Snacks,Face,,10000,,cash
53034,24-12-1978,Mombasa,Beverages,Reality,1,100,100,Cash
52498,6/6/1979,Nairobi,groceries,Standard,,250,,cash
51350,9/20/2024,nakuru,Personal Care,Book,20,1000,20000,M-Pesa
51946,23-10-1989, Kisumu ,Snacks,Lead,2,500,1000,Cash
51971,7/17/2024,Mombasa,Snacks,Husband,1,500,500,cash
50141,30-08-2005,,Snacks,Inside,2,50,100,M-Pesa
51183,11/21/2024, Kisumu ,Personal Care,Low,20,10000,200000,Card
50393,7/7/2024,Mombasa,Snacks,Treat,50,100,5000,M-Pesa
52127,4/12/2025,nakuru,Personal Care,Color,1,500,500,Card
50621,12/3/2024,Nairobi,Groceries,Paper,10,2000,20000,Cash
51900,27-03-1995,,groceries,Tax,5,10000,50000,M-Pesa
52351,1/9/1989,nakuru,Snacks,Part,10,1000,10000,cash
53417,24-08-2021,Mombasa,Household,Hot,10,100,1000,cash
53817,19-09-1985,Mombasa,Personal Care,TRUE,5,10000,50000,Card
53183,12/6/1970,Nairobi,Snacks,Whom,5,1000,5000,cash
50432,10/12/2012,Nairobi,Groceries,Its,,500,,Card
51924,1/3/1996,Nairobi,Groceries,Eye,50,50,2500,cash
53098,3/7/2026,nakuru,Personal Care,Physical,,100,,M-Pesa
53111,5/31/2026, Kisumu ,groceries,Cold,5,2000,10000,Card
53129,4/2/2025,nakuru,groceries,General,20,1000,20000,Cash
50520,11/8/1994,nakuru,Household,Few,50,500,25000,M-Pesa
51728,12/22/2025, Kisumu ,Groceries,Hit,20,,,Card
52784,14-08-1999,,Personal Care,Enough,2,2000,4000,Cash
50249,15-06-1984,Mombasa,groceries,Perform,2,500,1000,Cash
52230,3/8/2015,,Beverages,Speech,,2000,,Card
50525,5/19/2026, Kisumu ,Snacks,Reach,,100,,cash
50615,2/8/2004,Mombasa,groceries,Surface,1,500,500,Cash
52713,8/12/2025,,Snacks,Pick,5,,,Card
52813,11/20/2025,nakuru,Personal Care,Wall,1,100,100,M-Pesa
53219,9/5/1981,Nairobi,Snacks,Southern,1,10000,10000,Cash
52537,1/25/2026,nakuru,Personal Care,Dinner,50,250,12500,Cash
52914,19-04-1994,Nairobi,groceries,Trade,5,100,500,M-Pesa
51714,24-04-1990,nakuru,Beverages,Teach,1,500,500,Card
50511,11/11/2025,nakuru,Personal Care,Available,1,,,M-Pesa
53139,8/1/2025,nakuru,Snacks,Main,10,,,Cash
52309,7/20/2024,Mombasa,Personal Care,Doctor,50,250,12500,Card
51148,20-06-1992,nakuru,Groceries,Feel,,10000,,Card
53377,10/1/2024,,Personal Care,Sport,5,250,1250,cash
50781,5/7/2025,Nairobi,Personal Care,Face,,,,cash
53502,8/4/2025,,Household,Author,5,2000,10000,cash
50360,3/28/2026,,Household,Go,20,,,Cash
50720,14-02-2023,,Groceries,Simply,5,,,Card
51050,5/7/2026,Mombasa,Groceries,Past,2,1000,2000,Cash
51264,2/14/2026,,Personal Care,Page,50,2000,100000,Cash
50373,12/1/2024, Kisumu ,Personal Care,Without,50,,,M-Pesa
52044,10/16/2024,,Snacks,Book,10,,,Cash
53642,8/10/1974,,groceries,Too,5,100,500,M-Pesa
53465,27-07-1992,Mombasa,Snacks,Major,1,,,cash
51192,2/4/2014,,groceries,Career,5,10000,50000,Cash
51872,9/22/2024,,Personal Care,Executive,10,100,1000,cash
51952,26-11-2002,nakuru,Groceries,Meeting,50,,,Cash
53994,21-06-1996,Mombasa,Personal Care,Rock,50,10000,500000,M-Pesa
50422,20-05-2016, Kisumu ,groceries,Fill,1,50,50,Cash
53554,31-01-1985,nakuru,Personal Care,Think,10,500,5000,Card
51007,6/9/2025,Nairobi,Personal Care,Strategy,10,100,1000,cash
